id,geometry,value
170311203003,"POLYGON ((-87.748309 41.985592,-87.744108 41.988089,-87.738319 41.988156,-87.738274 41.986378,-87.738306 41.982713,-87.74711 41.982629,-87.747228 41.982952,-87.748257 41.983567,-87.748309 41.985592))",-1
170311202002,"POLYGON ((-87.76227 42.001687,-87.756501 41.999,-87.755465 41.998524,-87.759334 41.993861,-87.764214 41.996138,-87.76227 42.001687))",-1
170311202001,"POLYGON ((-87.767872 42.004261,-87.765795 42.003325,-87.767759 42.004735,-87.767534 42.008432,-87.76741 42.008447,-87.761663 42.008413,-87.761815 42.004653,-87.761953 42.002657,-87.76227 42.001687,-87.764214 41.996138,-87.764479 41.995444,-87.765463 41.997343,-87.769393 42.004954,-87.767872 42.004261))",-1
170311105021,"POLYGON ((-87.76756 41.970329,-87.765058 41.971616,-87.764132 41.971655,-87.761231 41.968442,-87.758291 41.969726,-87.756647 41.968854,-87.752652 41.968881,-87.752635 41.967967,-87.757443 41.967905,-87.757701 41.967902,-87.76075 41.967877,-87.762619 41.967666,-87.765246 41.967811,-87.767477 41.967783,-87.767505 41.96869,-87.76756 41.970329))",-1
170311103005,"POLYGON ((-87.787982 41.970225,-87.784104 41.970324,-87.780711 41.970285,-87.780639 41.973946,-87.778232 41.973172,-87.778288 41.970305,-87.778234 41.968533,-87.786772 41.968427,-87.78801 41.968867,-87.787982 41.970225))",-1
170311103003,"POLYGON ((-87.787874 41.975653,-87.782345 41.975662,-87.782309 41.977476,-87.778143 41.977481,-87.778216 41.973929,-87.778232 41.973172,-87.780639 41.973946,-87.784244 41.975115,-87.784276 41.97385,-87.787906 41.973842,-87.787874 41.975653))",524.0
170311101005,"POLYGON ((-87.782861 41.9974,-87.779974 41.997414,-87.771509 41.99642,-87.771676 41.994481,-87.773739 41.99312,-87.770981 41.991356,-87.77081 41.989075,-87.767894 41.988732,-87.76615 41.990074,-87.766745 41.988749,-87.768244 41.987196,-87.7683 41.985001,-87.772783 41.987322,-87.771997 41.989121,-87.773421 41.989865,-87.772993 41.990196,-87.777891 41.990191,-87.777833 41.993771,-87.78116 41.99533,-87.78287 41.996274,-87.782861 41.9974))",693.0
170311101002,"POLYGON ((-87.773473 41.985764,-87.772783 41.987322,-87.7683 41.985001,-87.768345 41.98294,-87.773191 41.982921,-87.774352 41.982918,-87.773473 41.985764))",-1
170311007001,"POLYGON ((-87.791511 41.975623,-87.787874 41.975653,-87.787906 41.973842,-87.787982 41.970225,-87.78801 41.968867,-87.791644 41.968836,-87.791511 41.975623))",-1
170311006002,"POLYGON ((-87.798718 41.978707,-87.798702 41.979334,-87.792677 41.977844,-87.78786 41.976286,-87.787874 41.975653,-87.791511 41.975623,-87.795146 41.975593,-87.798779 41.975561,-87.798718 41.978707))",-1
170311004002,"POLYGON ((-87.822219 41.992704,-87.822128 41.993342,-87.816741 41.990618,-87.816799 41.988799,-87.818024 41.987943,-87.822917 41.98755,-87.822219 41.992704))",128.0
170311002005,"POLYGON ((-87.806809 41.996039,-87.806801 41.996978,-87.806792 41.997771,-87.804896 41.997776,-87.802622 41.997405,-87.801028 41.997963,-87.799193 41.998564,-87.797756 41.993077,-87.799299 41.992166,-87.799728 41.991793,-87.806813 41.995775,-87.806809 41.996039))",-1
170314912001,"POLYGON ((-87.636336 41.692428,-87.632645 41.692472,-87.632745 41.691636,-87.632612 41.688839,-87.632481 41.685204,-87.633686 41.68519,-87.634895 41.685174,-87.636108 41.685155,-87.636222 41.688794,-87.636336 41.692428))",-1
170314911005,"POLYGON ((-87.642834 41.706917,-87.639191 41.706965,-87.637977 41.70698,-87.637925 41.70516,-87.637869 41.703338,-87.637814 41.701517,-87.637758 41.699697,-87.63897 41.699682,-87.642608 41.699641,-87.642819 41.70645,-87.642834 41.706917))",-1
170314910001,"POLYGON ((-87.628295 41.707101,-87.623523 41.707165,-87.623417 41.703519,-87.628179 41.703459,-87.628295 41.707101))",-1
170314908001,"POLYGON ((-87.610276 41.713223,-87.605189 41.7133,-87.606518 41.707433,-87.60747 41.70741,-87.608891 41.707389,-87.610113 41.70737,-87.610214 41.711016,-87.610276 41.713223))",-1
170314803001,"POLYGON ((-87.592797 41.733159,-87.589269 41.733219,-87.585677 41.733266,-87.585567 41.733281,-87.58553 41.731448,-87.585492 41.72961,-87.590622 41.729522,-87.592797 41.733159))",-1
170314607003,"POLYGON ((-87.555585 41.737329,-87.551431 41.737378,-87.548673 41.737418,-87.548638 41.735589,-87.555541 41.735506,-87.555585 41.737329))",-1
170314605005,"POLYGON ((-87.575918 41.74797,-87.571049 41.748031,-87.571018 41.746215,-87.575888 41.746152,-87.575857 41.744504,-87.580235 41.747655,-87.575918 41.74797))",295.0
170314605004,"POLYGON ((-87.575888 41.746152,-87.571018 41.746215,-87.570988 41.744397,-87.570933 41.740962,-87.571761 41.741559,-87.575857 41.744504,-87.575888 41.746152))",-1
170314604002,"POLYGON ((-87.566173 41.748095,-87.561324 41.748162,-87.561261 41.744526,-87.566125 41.744461,-87.566173 41.748095))",-1
170314603012,"POLYGON ((-87.561176 41.739075,-87.557535 41.739121,-87.556322 41.739137,-87.551465 41.7392,-87.551431 41.737378,-87.555585 41.737329,-87.556288 41.73732,-87.561154 41.737259,-87.561176 41.739075))",-1
170314601004,"POLYGON ((-87.554008 41.746441,-87.55146 41.746474,-87.546726 41.746536,-87.546685 41.744718,-87.551418 41.744659,-87.551497 41.744658,-87.55294 41.744637,-87.553975 41.744622,-87.554008 41.746441))",-1
170314601002,"POLYGON ((-87.554077 41.750078,-87.553479 41.750087,-87.55163 41.750111,-87.546807 41.750176,-87.546767 41.748358,-87.551501 41.748293,-87.551593 41.748291,-87.554043 41.74826,-87.554077 41.750078))",-1
170314503003,"POLYGON ((-87.580648 41.740627,-87.576996 41.740679,-87.575776 41.740694,-87.572842 41.740751,-87.571761 41.741559,-87.570933 41.740962,-87.566028 41.737433,-87.565701 41.737198,-87.565997 41.737193,-87.573302 41.737091,-87.576933 41.737039,-87.580573 41.736987,-87.580648 41.740627))",-1
170313403001,"POLYGON ((-87.63835 41.84593,-87.636724 41.846372,-87.634631 41.846396,-87.634283 41.845502,-87.634104 41.838205,-87.636144 41.838175,-87.636376 41.838173,-87.636512 41.843643,-87.638291 41.843617,-87.63835 41.84593))",890.0
170318432002,"POLYGON ((-87.678145 41.846715,-87.673299 41.848607,-87.673346 41.850399,-87.67579 41.850363,-87.67584 41.852176,-87.670938 41.852248,-87.666024 41.852331,-87.663614 41.85238,-87.656276 41.852483,-87.653051 41.852545,-87.651411 41.852575,-87.646495 41.852647,-87.645415 41.852662,-87.644465 41.852669,-87.641706 41.852764,-87.64194 41.859984,-87.639014 41.860018,-87.638936 41.857665,-87.635131 41.857759,-87.63562 41.856668,-87.639164 41.854367,-87.640461 41.852715,-87.642508 41.850021,-87.642707 41.849905,-87.643958 41.849471,-87.646246 41.849253,-87.650394 41.848017,-87.656118 41.847932,-87.657801 41.847505,-87.658703 41.847011,-87.660641 41.845539,-87.663353 41.844074,-87.664461 41.844179,-87.664983 41.841461,-87.664251 41.839206,-87.667445 41.837645,-87.670562 41.837287,-87.675441 41.837163,-87.677949 41.837119,-87.677933 41.842149,-87.678145 41.846715))",766.0
170318412001,"POLYGON ((-87.683255 41.854452,-87.678357 41.854534,-87.678318 41.85306,-87.678293 41.852137,-87.683188 41.852062,-87.683255 41.854452))",-1
170313109001,"POLYGON ((-87.676042 41.859286,-87.673599 41.859517,-87.671143 41.859542,-87.671097 41.857724,-87.671048 41.855903,-87.670995 41.854076,-87.675895 41.854012,-87.676042 41.859286))",1147.0
170313108002,"POLYGON ((-87.671097 41.857724,-87.666138 41.857794,-87.666095 41.855974,-87.671048 41.855903,-87.671097 41.857724))",-1
170318305001,"POLYGON ((-87.739152 41.836718,-87.734072 41.836773,-87.732855 41.836786,-87.731638 41.836802,-87.729212 41.836827,-87.724351 41.836882,-87.724341 41.836447,-87.72431 41.835063,-87.724054 41.823135,-87.738535 41.818574,-87.738654 41.822132,-87.73881 41.83292,-87.739152 41.836718))",-1
170313018021,"POLYGON ((-87.729469 41.846013,-87.726222 41.846059,-87.725193 41.846072,-87.724615 41.846085,-87.724553 41.844255,-87.729412 41.844185,-87.729469 41.846013))",365.0
170314308002,"POLYGON ((-87.576182 41.760697,-87.566412 41.760803,-87.566373 41.758988,-87.571246 41.758934,-87.572461 41.75892,-87.57491 41.758891,-87.576142 41.758876,-87.576182 41.760697))",-1
170314306001,"POLYGON ((-87.576302 41.766214,-87.571397 41.766262,-87.568151 41.766296,-87.566484 41.766318,-87.566487 41.764435,-87.571342 41.764384,-87.576261 41.764331,-87.576302 41.766214))",489.0
170314305001,"POLYGON ((-87.579375 41.766182,-87.576302 41.766214,-87.576261 41.764331,-87.576221 41.762515,-87.579286 41.762481,-87.579375 41.766182))",-1
170314303002,"POLYGON ((-87.58954 41.769661,-87.586238 41.769698,-87.586377 41.768651,-87.586329 41.766121,-87.58945 41.766118,-87.58954 41.769661))",-1
170316303002,"POLYGON ((-87.713635 41.804189,-87.711222 41.804329,-87.708882 41.804313,-87.704606 41.804283,-87.703865 41.804309,-87.703766 41.800821,-87.707452 41.800771,-87.708672 41.800754,-87.711126 41.800716,-87.711007 41.79706,-87.706106 41.797134,-87.703659 41.797167,-87.703554 41.793514,-87.707231 41.793461,-87.713399 41.793362,-87.713467 41.795205,-87.713499 41.797024,-87.713635 41.804189))",-1
170316303001,"POLYGON ((-87.711126 41.800716,-87.708672 41.800754,-87.707452 41.800771,-87.703766 41.800821,-87.703659 41.797167,-87.706106 41.797134,-87.711007 41.79706,-87.711126 41.800716))",799.0
170316204001,"POLYGON ((-87.71826 41.793276,-87.713399 41.793362,-87.713315 41.789746,-87.718159 41.789652,-87.71826 41.793276))",-1
170316203004,"POLYGON ((-87.734191 41.79311,-87.730513 41.793137,-87.730406 41.789503,-87.734079 41.789467,-87.734191 41.79311))",-1
170316202001,"POLYGON ((-87.730623 41.796807,-87.728779 41.796825,-87.728168 41.796831,-87.728208 41.79831,-87.723369 41.800362,-87.723265 41.796847,-87.723213 41.795052,-87.723159 41.793204,-87.728062 41.793161,-87.730513 41.793137,-87.730623 41.796807))",355.0
170316201001,"POLYGON ((-87.723373 41.800546,-87.72315 41.800551,-87.715106 41.804041,-87.713762 41.805851,-87.713635 41.804189,-87.713499 41.797024,-87.714686 41.797006,-87.714741 41.798839,-87.716579 41.798809,-87.722045 41.798731,-87.721989 41.796932,-87.723265 41.796847,-87.723369 41.800362,-87.723373 41.800546))",-1
170316117003,"POLYGON ((-87.674507 41.801233,-87.67086 41.801266,-87.67076 41.797636,-87.674406 41.797584,-87.674407 41.797598,-87.674408 41.797652,-87.674507 41.801233))",-1
170316111001,"POLYGON ((-87.657672 41.808699,-87.65524 41.808734,-87.655198 41.806912,-87.65515 41.804837,-87.65513 41.804179,-87.657558 41.804136,-87.657575 41.804785,-87.657672 41.808699))",642.0
170316104001,"POLYGON ((-87.669926 41.812197,-87.665064 41.812222,-87.664973 41.808604,-87.667395 41.808582,-87.669828 41.808557,-87.669889 41.810782,-87.669926 41.812197))",327.0
170316103001,"POLYGON ((-87.676318 41.823091,-87.675088 41.823113,-87.670213 41.82317,-87.667777 41.823183,-87.665462 41.82315,-87.6652 41.818227,-87.665148 41.815871,-87.665109 41.81406,-87.667547 41.814034,-87.669971 41.814013,-87.672399 41.813994,-87.672449 41.815807,-87.675857 41.81578,-87.676163 41.81766,-87.676318 41.823091))",544.0
170316004003,"POLYGON ((-87.646449 41.845327,-87.644023 41.845359,-87.64394 41.841716,-87.642692 41.839915,-87.645112 41.839883,-87.646369 41.841657,-87.646449 41.845327))",-1
170314503002,"POLYGON ((-87.580719 41.744268,-87.57738 41.744318,-87.575857 41.744504,-87.571761 41.741559,-87.572842 41.740751,-87.575776 41.740694,-87.576996 41.740679,-87.580648 41.740627,-87.580719 41.744268))",445.0
170318343003,"POLYGON ((-87.590451 41.744142,-87.585799 41.744198,-87.585729 41.740554,-87.590363 41.740496,-87.590451 41.744142))",-1
170314407001,"POLYGON ((-87.609673 41.73658,-87.604823 41.736649,-87.604734 41.733001,-87.609581 41.732926,-87.609673 41.73658))",-1
170314406002,"POLYGON ((-87.624165 41.736299,-87.620993 41.736406,-87.619375 41.736431,-87.619194 41.73001,-87.614364 41.730111,-87.614301 41.72787,-87.616229 41.728665,-87.619177 41.729119,-87.623938 41.729042,-87.624163 41.736207,-87.624165 41.736299))",-1
170318424002,"POLYGON ((-87.634229 41.750783,-87.629495 41.750865,-87.629487 41.750408,-87.629163 41.745402,-87.62569 41.745216,-87.624332 41.743655,-87.624165 41.736299,-87.624163 41.736207,-87.623938 41.729042,-87.625624 41.729019,-87.62895 41.732577,-87.632721 41.735972,-87.633605 41.737429,-87.634006 41.74033,-87.634108 41.743498,-87.634171 41.745836,-87.634335 41.750323,-87.634229 41.750783))",304.0
170314401023,"POLYGON ((-87.605033 41.74397,-87.601363 41.744019,-87.601291 41.740355,-87.604927 41.74027,-87.605033 41.74397))",-1
170314313012,"POLYGON ((-87.566303 41.755361,-87.558517 41.755458,-87.558481 41.753647,-87.566269 41.753546,-87.566303 41.755361))",-1
170318342001,"POLYGON ((-87.580952 41.755183,-87.576066 41.755242,-87.575982 41.751606,-87.580867 41.751545,-87.580952 41.755183))",-1
170315101001,"POLYGON ((-87.556604 41.722701,-87.545677 41.722821,-87.542919 41.72286,-87.543268 41.719826,-87.542715 41.71756,-87.547262 41.720988,-87.548292 41.720972,-87.548401 41.719145,-87.556548 41.719049,-87.556604 41.722701))",-1
171310401005,"POLYGON ((-90.62915 41.269921,-90.623645 41.269729,-90.621531 41.270118,-90.619279 41.271315,-90.613797 41.272336,-90.609675 41.272455,-90.604321 41.271996,-90.60265 41.27214,-90.600615 41.273649,-90.600283 41.276861,-90.590652 41.276807,-90.590954 41.266155,-90.59075 41.265068,-90.588108 41.262037,-90.587744 41.260865,-90.586247 41.251944,-90.585979 41.247329,-90.588092 41.245939,-90.592027 41.245763,-90.592861 41.246722,-90.596126 41.248176,-90.599071 41.247033,-90.600471 41.247164,-90.602469 41.24593,-90.602627 41.244578,-90.604762 41.243155,-90.606772 41.243256,-90.607704 41.242144,-90.610894 41.241831,-90.610766 41.242623,-90.613624 41.243092,-90.619851 41.241681,-90.620081 41.240542,-90.620282 41.240302,-90.620487 41.240158,-90.620816 41.240134,-90.621227 41.240222,-90.621572 41.240412,-90.621702 41.240517,-90.622314 41.242147,-90.622589 41.242325,-90.623775 41.241361,-90.624784 41.241628,-90.626086 41.241507,-90.626812 41.241104,-90.626964 41.24012,-90.627439 41.240129,-90.628253 41.240556,-90.629655 41.2404,-90.62915 41.269921))",-1
171310402003,"POLYGON ((-91.060246587773392 41.192340054429501,-91.049261 41.192568,-91.048299 41.192992,-91.048069 41.202552,-91.023828 41.202505,-91.021051 41.203108,-91.018922 41.202951,-91.017527 41.202629,-91.010852 41.196005,-91.009134 41.196265,-91.006832 41.194906,-91.00272 41.194823,-91.002788 41.189249,-91.001203 41.187552,-90.996354 41.187442,-90.995697 41.186332,-90.995653 41.180114,-90.976292 41.179942,-90.9765 41.171552,-90.975624 41.169278,-90.971527 41.169788,-90.968541 41.169328,-90.964717 41.166952,-90.965838 41.166151,-90.966842 41.166799,-90.969991 41.164774,-90.969754 41.163723,-90.970673 41.161806,-90.972364 41.158052,-90.972033 41.15646,-90.970013 41.156452,-90.971077 41.154457,-90.972914 41.154878,-90.972031 41.153029,-90.973171 41.148695,-90.971124 41.150057,-90.970902 41.148938,-90.974365 41.146934,-90.97695 41.148526,-90.977342 41.149739,-90.977887 41.150197,-90.984599242790608 41.147799635311003,-90.989663 41.155716,-90.992592423621602 41.158430293210294,-90.99496 41.160624,-90.997906 41.162564,-91.007586 41.166183,-91.009628072926489 41.166075781928399,-91.012557 41.165922,-91.014446081744794 41.165593469648101,-91.027214 41.163373,-91.030029 41.16354,-91.041536 41.166138,-91.055069 41.185766,-91.057837618342191 41.189281352800002,-91.060246587773392 41.192340054429501))",-1
170317709012,"POLYGON ((-87.826747 41.970315,-87.826741 41.973141,-87.826735 41.974034,-87.82185 41.97416,-87.82188 41.970311,-87.821613 41.966916,-87.826756 41.966787,-87.826747 41.970315))",-1
170318099001,"POLYGON ((-87.681863 42.041198,-87.678774 42.041164,-87.670827410421609 42.041075062581697,-87.669704861502197 42.0338162726947,-87.672676 42.033885,-87.680204 42.03395,-87.681863 42.041198))",-1
170312206023,"POLYGON ((-87.71092 41.930593,-87.709866 41.932003,-87.707427 41.932029,-87.70745 41.929225,-87.707646 41.928729,-87.707895 41.928365,-87.710861 41.928331,-87.71092 41.930593))",-1
170317502002,"POLYGON ((-87.671321 41.692786,-87.671576 41.694419,-87.671236 41.697509,-87.671199 41.699218,-87.666891 41.699306,-87.666723 41.695472,-87.663311 41.692156,-87.668893 41.693207,-87.66976 41.691711,-87.671895 41.691932,-87.671321 41.692786))",2087.0
170318123013,"POLYGON ((-87.797578 41.891269,-87.792772 41.891579,-87.79269 41.888577,-87.791155 41.888527,-87.789585 41.888478,-87.789553 41.886933,-87.791187 41.886909,-87.794463 41.886887,-87.797127 41.886852,-87.797154 41.888692,-87.797547 41.890171,-87.797578 41.891269))",-1
170310814032,"POLYGON ((-87.624213 41.893335,-87.620275 41.893406,-87.617738 41.893447,-87.617715 41.892642,-87.624268 41.892554,-87.624213 41.893335))",-1
170311906021,"POLYGON ((-87.775966 41.931139,-87.773533 41.931174,-87.773286 41.923866,-87.775716 41.923827,-87.775128 41.924292,-87.77534 41.930689,-87.775966 41.931139))",-1
170317608011,"POLYGON ((-87.856727 41.984781,-87.856028 41.986792,-87.855675 41.987516,-87.855514 41.987964,-87.855506 41.988128,-87.85573 41.98882,-87.855851 41.989057,-87.854607 41.988718,-87.846529 41.987853,-87.841946 41.987167,-87.841535 41.97744,-87.846477 41.977351,-87.846427 41.980078,-87.846447 41.983761,-87.856369 41.983628,-87.856727 41.984781))",613.0
170314401013,"POLYGON ((-87.601444 41.747667,-87.599022 41.747693,-87.598938 41.745859,-87.598895 41.745407,-87.601392 41.745836,-87.601444 41.747667))",-1
170310307032,"POLYGON ((-87.656464 41.978202,-87.655764 41.978211,-87.655713 41.976385,-87.656416 41.976374,-87.656464 41.978202))",-1
170314301021,"POLYGON ((-87.568243 41.769887,-87.566548 41.769906,-87.566811 41.773559,-87.5663123062794 41.773797411373494,-87.566050998256287 41.773598079036098,-87.563329694415799 41.771522199969297,-87.559807 41.768835,-87.559585756120697 41.766434622857297,-87.560834 41.766301,-87.564705 41.766313,-87.566484 41.766318,-87.568151 41.766296,-87.568195 41.768061,-87.568243 41.769887))",722.0
170310103002,"POLYGON ((-87.67133 42.019374,-87.669498 42.019364,-87.668243 42.019214,-87.664343218545909 42.019278275545702,-87.663364421698205 42.017197,-87.666182 42.017151,-87.670329 42.017056,-87.670364 42.018358,-87.67133 42.019374))",-1
170310103001,"POLYGON ((-87.665865 42.016089,-87.666182 42.017151,-87.663364421698205 42.017197,-87.662357066928706 42.015055,-87.667823 42.014969,-87.665865 42.016089))",-1
170310104001,"POLYGON ((-87.661692 42.007979,-87.658326257568206 42.008020725629898,-87.657656 42.006969,-87.656898596103204 42.004221183215499,-87.656795378363498 42.003846715327398,-87.657723 42.004658,-87.660851 42.004617,-87.66089 42.005386,-87.661295 42.006767,-87.661692 42.007979))",-1
170310106004,"POLYGON ((-87.670117 42.010274,-87.665818 42.010345,-87.665779 42.009128,-87.665737 42.007915,-87.666156 42.007293,-87.670035 42.007839,-87.670073 42.009049,-87.670117 42.010274))",-1
170312106021,"POLYGON ((-87.712334 41.932657,-87.709936 41.934955,-87.709954 41.935682,-87.707529 41.935698,-87.707476 41.933876,-87.707427 41.932029,-87.709866 41.932003,-87.711069 41.931985,-87.71231 41.931984,-87.712334 41.932657))",-1
170314402014,"POLYGON ((-87.614958 41.751114,-87.612502 41.751159,-87.61235 41.745678,-87.612311 41.744305,-87.614819 41.745638,-87.614958 41.751114))",-1
170316503013,"POLYGON ((-87.728863 41.778584,-87.72276 41.778658,-87.722623 41.773192,-87.723887 41.774996,-87.728705 41.774975,-87.728863 41.778584))",-1
170314909012,"POLYGON ((-87.623314 41.699871,-87.622074 41.698069,-87.620237 41.698091,-87.618437 41.699487,-87.618236 41.692724,-87.618262 41.692652,-87.623104 41.692585,-87.623235 41.697141,-87.623314 41.699871))",-1
170317003024,"POLYGON ((-87.731384 41.74201,-87.721679 41.742179,-87.721649 41.741267,-87.721619 41.740348,-87.721453 41.735609,-87.721436 41.734862,-87.72628 41.734782,-87.726758 41.734774,-87.728713 41.734741,-87.728943 41.741599,-87.731369 41.741554,-87.731384 41.74201))",-1
170317302012,"POLYGON ((-87.655668 41.732366,-87.653239 41.732386,-87.652619 41.732068,-87.653182 41.730465,-87.652948 41.721372,-87.655384 41.721342,-87.655513 41.726785,-87.655668 41.732366))",-1
170310301011,"POLYGON ((-87.660339 41.992286,-87.658285 41.992317,-87.657598 41.992773,-87.657584 41.992327,-87.657513 41.990069,-87.660266 41.990002,-87.660339 41.992286))",-1
170310814031,"POLYGON ((-87.624195 41.889864,-87.624252 41.891731,-87.617693 41.891847,-87.617652 41.890517,-87.614235 41.890552,-87.613171924981501 41.890554955988399,-87.613689 41.890544,-87.613580653748798 41.890205205071894,-87.6131257130412 41.888782621432497,-87.613110817969385 41.8887360450654,-87.617414 41.888454,-87.620464 41.888585,-87.622977 41.889045,-87.624355 41.88893,-87.624195 41.889864))",-1
170318137012,"POLYGON ((-87.754191 41.854791,-87.751741 41.854828,-87.750514 41.854845,-87.749289 41.854862,-87.74923 41.853037,-87.749198 41.85201,-87.749175 41.851269,-87.751625 41.851232,-87.754084 41.851199,-87.754191 41.854791))",-1
170318137011,"POLYGON ((-87.759206 41.858502,-87.754304 41.858573,-87.751858 41.858609,-87.750633 41.858626,-87.749409 41.858645,-87.749346 41.856687,-87.749289 41.854862,-87.750514 41.854845,-87.751741 41.854828,-87.754191 41.854791,-87.754084 41.851199,-87.756539 41.851163,-87.758995 41.851127,-87.759206 41.858502))",-1
170318030153,"POLYGON ((-87.946535 42.12432,-87.941678 42.124299,-87.937435 42.124262,-87.937437 42.123858,-87.936959 42.123692,-87.936771 42.123643,-87.93678 42.120669,-87.936764 42.118857,-87.936754 42.114055,-87.936782 42.113408,-87.936777 42.109783,-87.946458 42.109825,-87.946459 42.109935,-87.946474 42.112319,-87.94652 42.116528,-87.946527 42.119343,-87.946535 42.12432))",-1
170318240043,"POLYGON ((-87.990908 41.680743,-87.990257 41.68104,-87.990283 41.682278,-87.99022 41.685176,-87.989479 41.686008,-87.987782 41.685951,-87.987129 41.685932,-87.982659 41.686231,-87.980122 41.687071,-87.979402 41.687294,-87.974659 41.686531,-87.972563 41.687429,-87.966758 41.68683,-87.958758 41.691231,-87.955558 41.693631,-87.953535 41.694189,-87.949758 41.695231,-87.955108 41.693163,-87.95788 41.691274,-87.96614 41.686712,-87.961157 41.686668,-87.960774 41.686662,-87.969453 41.683614,-87.970053 41.681546,-87.971616 41.681292,-87.971382 41.676438,-87.971315 41.674652,-87.97418 41.674328,-87.973387 41.673212,-87.975245 41.672908,-87.975109 41.668729,-87.975057 41.667274,-87.97532 41.666728,-87.979984 41.668763,-87.98051 41.668995,-87.980694 41.673534,-87.98215 41.675246,-87.982318 41.677864,-87.982852 41.677868,-87.983821 41.677686,-87.983592 41.677907,-87.983596 41.678096,-87.982614 41.678357,-87.982695 41.67918,-87.985263 41.678689,-87.98537 41.680037,-87.991464 41.679535,-87.990908 41.680743))",-1
170310106001,"POLYGON ((-87.670593 42.005374,-87.669948 42.005385,-87.670035 42.007839,-87.666156 42.007293,-87.665737 42.007915,-87.665697 42.006696,-87.665735 42.005462,-87.665705 42.004459,-87.665681 42.003624,-87.668111 42.003587,-87.670543 42.003549,-87.670593 42.005374))",751.0
170318306002,"POLYGON ((-87.674025 42.005319,-87.670593 42.005374,-87.670543 42.003549,-87.670489 42.001727,-87.672471 42.001693,-87.672625 42.002145,-87.673973 42.003489,-87.674025 42.005319))",-1
170310205001,"POLYGON ((-87.68386 42.000109,-87.677938 42.000357,-87.676837 41.997959,-87.678647 41.997926,-87.682573 41.997854,-87.683795 41.997832,-87.68386 42.000109))",-1
170310301013,"POLYGON ((-87.657584 41.992327,-87.656186 41.992348,-87.656112 41.990094,-87.657513 41.990069,-87.657584 41.992327))",-1
170310313003,"POLYGON ((-87.654993 41.976396,-87.654284 41.976407,-87.654242 41.97382,-87.654228 41.973323,-87.654928 41.973313,-87.654993 41.976396))",-1
170310619012,"POLYGON ((-87.645653 41.944699,-87.643019 41.945391,-87.641786 41.944734,-87.64137 41.94336,-87.641911 41.943354,-87.644814 41.943321,-87.645036 41.943684,-87.645653 41.944699))",-1
170317706021,"POLYGON ((-87.920842 42.022917,-87.90902 42.023414,-87.900483 42.023717,-87.894432 42.023924,-87.894355 42.016636,-87.900028 42.016447,-87.900425 42.016435,-87.908962 42.01613,-87.908894 42.008887,-87.912915 42.00873,-87.913773 42.008701,-87.918717 42.008538,-87.92056 42.008465,-87.920572 42.008565,-87.920605 42.010753,-87.920695 42.011528,-87.920723 42.013253,-87.920842 42.022917))",-1
170318026101,"POLYGON ((-87.907689 42.100009,-87.907688 42.100088,-87.907687 42.100324,-87.907687 42.100404,-87.907687 42.102417,-87.904952 42.102387,-87.90224 42.102357,-87.897754 42.102304,-87.888623 42.102182,-87.888074 42.102126,-87.888067 42.094823,-87.887973 42.08731,-87.88925 42.087197,-87.891968 42.087546,-87.891351 42.091616,-87.890819 42.09501,-87.897219 42.095068,-87.8972 42.098024,-87.904975 42.097575,-87.907714 42.097612,-87.907689 42.100009))",-1
170318020021,"POLYGON ((-87.846542 42.068358,-87.844816 42.068448,-87.844402 42.073084,-87.843429 42.073081,-87.83955 42.073067,-87.833417 42.073027,-87.831025 42.073014,-87.829861 42.073009,-87.819534 42.072939,-87.816754 42.065666,-87.825468 42.065709,-87.829397 42.065738,-87.829993 42.06574,-87.835518 42.06577,-87.838154 42.065779,-87.83994 42.065789,-87.846807 42.065815,-87.846542 42.068358))",-1
170318031002,"POLYGON ((-87.990187 42.097397,-87.990181 42.099203,-87.982879 42.09918,-87.98289 42.090143,-87.982873 42.088289,-87.990075 42.088319,-87.990196 42.088319,-87.990187 42.097397))",-1
170318039023,"POLYGON ((-88.026749 42.084699,-88.026722 42.088454,-88.024077 42.088443,-88.018053 42.08843,-88.018014 42.086077,-88.019408 42.085034,-88.02008 42.084035,-88.015102 42.083998,-88.012776 42.08325,-88.016385 42.079154,-88.01694 42.077794,-88.021063 42.078543,-88.028998 42.08168,-88.026749 42.084699))",-1
170318044031,"POLYGON ((-88.263416 42.055034,-88.261072 42.053404,-88.260619 42.054189,-88.254705 42.054368,-88.253615 42.053121,-88.256029 42.05208,-88.254934 42.046456,-88.263374 42.046411,-88.263477 42.050448,-88.263416 42.055034))",-1
170318046073,"POLYGON ((-88.054265 41.999018,-88.04596 41.999299,-88.042116 41.999422,-88.0415 41.99944,-88.038831 41.999464,-88.037949 41.999106,-88.035536 41.997684,-88.037457 41.99804,-88.040615 41.994252,-88.03997 41.992228,-88.046177 41.991896,-88.047391 41.991846,-88.051013 41.991701,-88.05158 41.995249,-88.054233 41.996893,-88.054265 41.999018))",-1
170318051092,"POLYGON ((-87.992967 42.060468,-87.990746 42.06045,-87.989688 42.060566,-87.983573 42.06057,-87.979906 42.060578,-87.980133 42.058972,-87.980235 42.0587,-87.980403 42.058281,-87.981365 42.055743,-87.981915 42.051447,-87.991141 42.051474,-87.991272 42.052658,-87.991863 42.054323,-87.993023 42.054445,-87.992967 42.060468))",-1
